Date,Time,Latitude (DD),Longitude (DD),GPS Alt (m),ETS Triggered,BMP180 Temp (*C),BMP180 Pressure (Pa),BMP180 Alt (m),CO2 (ppm),OZ (ppb),CH4 (ppm),UV Index,One-Wire Temp (*F),Red Pressure Temp (*C),Red Pressure Temp (*F),Red Pressure (mb),Red Alt (m),Red Alt Change from Startup (m)
02/19/2023,09:03:36,0,0,0,0,31.00,100805,42.88,<400,20,10.94,0.01,77.72,28.66,83.61,997.00,219.31,1.69
02/19/2023,09:03:37,0,0,0,0,31.00,100806,43.30,<400,20,10.94,0.01,77.72,28.65,83.59,997.00,219.31,1.69
02/19/2023,09:03:38,0,0,0,0,31.00,100812,42.72,<400,20,10.94,0.01,77.72,28.67,83.61,997.20,217.63,0.00
02/19/2023,09:03:40,0,0,0,0,31.00,100809,43.05,<400,20,10.94,0.01,77.72,28.67,83.61,997.30,216.79,-0.85
02/19/2023,09:03:42,0,0,0,0,31.00,100808,43.30,<400,20,10.94,0.01,77.72,28.66,83.59,997.20,217.63,0.00
02/19/2023,09:03:44,0,0,0,0,31.10,100807,42.97,<400,20,10.94,0.01,77.72,28.67,83.62,997.20,217.63,0.00
02/19/2023,09:03:45,0,0,0,0,31.10,100803,42.97,<400,20,10.94,0.01,77.72,28.67,83.59,997.20,217.63,0.00
02/19/2023,09:03:47,0,0,0,0,31.10,100805,43.39,<400,20,10.94,0.01,77.72,28.66,83.61,997.30,216.79,-0.85
02/19/2023,09:03:49,0,0,0,0,31.10,100814,43.05,<400,20,10.94,0.01,77.72,28.66,83.59,997.30,216.79,-0.85
