Date,Time,Latitude (DD),Longitude (DD),GPS Alt (m),ETS Triggered,BMP180 Temp (*C),BMP180 Pressure (Pa),BMP180 Alt (m),CO2 (ppm),OZ (ppb),CH4 (ppm),UV Index,One-Wire Temp (*F),Red Pressure Temp (*C),Red Pressure Temp (*F),Red Pressure (mb),Red Alt (m),Red Alt Change from Startup (m)
02/19/2023,13:11:07,0,0,0,0,9.10,100493,69.08,<400,20,10.94,0.28,46.56,9.11,48.40,992.60,165.00,0.00
02/19/2023,13:11:08,0,0,0,0,9.20,100493,68.83,<400,20,10.94,0.28,46.56,9.11,48.42,993.00,161.61,-3.40
02/19/2023,13:11:11,0,0,0,0,9.20,100498,69.08,<400,20,10.94,0.28,46.56,9.12,48.42,992.60,165.00,0.00
02/19/2023,13:11:13,0,0,0,0,9.20,100499,69.50,<400,20,10.94,0.28,46.56,9.13,48.45,992.60,165.00,0.00
02/19/2023,13:11:15,0,0,0,0,9.20,100492,69.00,<400,20,10.94,0.28,46.56,9.14,48.45,992.80,163.31,-1.70
02/19/2023,13:11:19,0,0,0,0,9.20,100489,69.17,<400,20,10.94,0.28,46.56,9.14,48.47,992.80,163.31,-1.70
02/19/2023,13:11:22,0,0,0,0,9.20,100500,69.00,<400,20,10.94,0.29,46.56,9.14,48.49,992.70,164.15,-0.85
02/19/2023,13:11:24,0,0,0,0,9.20,100500,69.08,<400,20,10.94,0.28,46.68,9.17,48.52,992.70,164.15,-0.85
02/19/2023,13:11:26,0,0,0,0,9.20,100496,69.25,<400,20,10.94,0.29,46.68,9.17,48.47,992.50,165.85,0.85
02/19/2023,13:11:28,0,0,0,0,9.20,100489,70.09,<400,20,10.94,0.29,46.68,9.17,48.49,992.30,167.54,2.55
02/19/2023,13:11:31,0,0,0,0,9.20,100491,68.50,<400,20,10.94,0.29,46.68,9.17,48.52,992.60,165.00,0.00
02/19/2023,13:11:34,0,0,0,0,9.20,100500,69.42,<400,20,10.94,0.29,46.68,9.19,48.54,992.60,165.00,0.00
