Date,Time,Latitude (DD),Longitude (DD),GPS Alt (m),ETS Triggered,BMP180 Temp (*C),BMP180 Pressure (Pa),BMP180 Alt (m),CO2 (ppm),OZ (ppb),CH4 (ppm),UV Index,One-Wire Temp (*F),Red Pressure Temp (*C),Red Pressure Temp (*F),Red Pressure (mb),Red Alt (m),Red Alt Change from Startup (m)
02/19/2023,13:00:32,0,0,0,0,31.70,100532,66.65,<400,20,10.94,0.01,76.37,31.07,87.91,995.00,168.38,3.39
02/19/2023,13:00:34,0,0,0,0,31.70,100533,66.40,<400,20,10.94,0.01,76.37,31.08,87.94,995.60,163.31,-1.70
02/19/2023,13:00:36,0,0,0,0,31.70,100521,65.65,<400,20,10.94,0.01,76.37,31.10,87.98,995.00,168.38,3.39
02/19/2023,13:00:37,0,0,0,0,31.80,100533,65.48,<400,20,10.94,0.01,76.37,31.09,87.98,995.20,166.69,1.70
02/19/2023,13:00:38,0,0,0,0,31.70,100514,68.58,<400,20,10.94,0.01,76.37,31.10,87.98,995.70,162.47,-2.54
02/19/2023,13:00:40,0,0,0,0,31.80,100541,66.15,<400,20,10.94,0.01,76.37,31.10,87.98,995.00,168.38,3.39
02/19/2023,13:00:42,0,0,0,0,31.80,100540,65.65,<400,20,10.94,0.01,76.37,31.11,88.02,995.50,164.16,-0.85
02/19/2023,13:00:45,0,0,0,0,31.80,100513,66.32,<400,20,10.94,0.01,76.37,31.11,88.00,995.10,167.53,2.54
02/19/2023,13:00:47,0,0,0,0,31.90,100535,65.73,<400,20,10.94,0.01,76.37,31.12,88.02,995.10,167.53,2.54
02/19/2023,13:00:50,0,0,0,0,31.90,100533,68.50,<400,20,10.94,0.01,76.37,31.13,88.03,995.50,164.16,-0.85
02/19/2023,13:00:53,0,0,0,0,31.80,100515,66.07,<400,20,10.94,0.01,76.37,31.11,88.02,995.00,168.38,3.39
02/19/2023,13:00:55,0,0,0,0,31.80,100539,66.07,<400,20,10.94,0.01,76.37,31.12,88.02,995.20,166.69,1.70
02/19/2023,13:00:58,0,0,0,0,31.80,100514,68.66,<400,20,10.94,0.01,76.49,31.12,88.02,994.90,169.22,4.24
02/19/2023,13:01:01,0,0,0,0,31.80,100533,66.07,<400,20,10.94,0.01,76.37,31.11,88.00,994.90,169.22,4.24
02/19/2023,13:01:02,0,0,0,0,31.80,100537,65.98,<400,20,10.94,0.01,76.49,31.12,88.00,995.30,165.84,0.85
02/19/2023,13:01:05,0,0,0,0,31.80,100505,66.82,<400,20,10.94,0.01,76.49,31.10,88.00,995.10,167.53,2.54
02/19/2023,13:01:07,0,0,0,0,31.80,100535,66.57,<400,20,10.94,0.01,76.49,31.09,87.98,994.90,169.22,4.24
02/19/2023,13:01:10,0,0,0,0,31.80,100528,68.33,<400,20,10.94,0.01,76.49,31.07,87.94,995.50,164.16,-0.85
02/19/2023,13:01:12,0,0,0,0,31.80,100510,65.56,<400,20,10.94,0.01,76.49,31.09,87.96,995.00,168.38,3.39
02/19/2023,13:01:15,0,0,0,0,31.80,100535,65.90,<400,20,10.94,0.01,76.49,31.10,87.96,995.10,167.53,2.54
02/19/2023,13:01:16,0,0,0,0,31.80,100501,68.33,<400,20,10.94,0.01,76.49,31.10,87.98,995.30,165.84,0.85
02/19/2023,13:01:16,0,0,0,0,31.90,100533,65.98,<400,20,10.94,0.01,76.49,31.11,88.00,995.10,167.53,2.54
02/19/2023,13:01:17,0,0,0,0,31.80,100537,66.48,<400,20,10.94,0.01,76.49,31.11,88.02,995.00,168.38,3.39
02/19/2023,13:01:17,0,0,0,0,31.80,100511,67.24,<400,20,10.94,0.01,76.49,31.12,88.00,995.50,164.16,-0.85
02/19/2023,13:01:17,0,0,0,0,31.80,100530,66.15,<400,20,10.94,0.01,76.49,31.12,88.03,995.10,167.53,2.54
02/19/2023,13:01:17,0,0,0,0,31.80,100535,68.92,<400,20,10.94,0.01,76.60,31.12,88.02,995.10,167.53,2.54
02/19/2023,13:01:17,0,0,0,0,31.80,100514,65.15,<400,20,10.94,0.01,76.60,31.11,87.98,994.80,170.07,5.09
02/19/2023,13:01:17,0,0,0,0,31.80,100531,66.15,<400,20,10.94,0.01,76.49,31.11,87.98,995.20,166.69,1.70
02/19/2023,13:01:19,0,0,0,0,31.80,100533,66.15,<400,20,10.94,0.01,76.60,31.12,88.02,995.10,167.53,2.54
02/19/2023,13:01:21,0,0,0,0,31.80,100528,66.57,<400,20,10.94,0.01,76.60,31.13,88.03,996.00,159.94,-5.08
02/19/2023,13:01:23,0,0,0,0,31.80,100534,65.90,<400,20,10.94,0.01,76.60,31.13,88.03,995.10,167.53,2.54
02/19/2023,13:01:24,0,0,0,0,31.90,100535,65.98,<400,20,10.94,0.01,76.60,31.13,88.07,995.00,168.38,3.39
02/19/2023,13:01:26,0,0,0,0,31.90,100511,67.24,<400,20,10.94,0.01,76.60,31.15,88.09,995.60,163.31,-1.70
02/19/2023,13:01:28,0,0,0,0,32.00,100535,65.56,<400,20,10.94,0.01,76.60,31.16,88.11,995.20,166.69,1.70
02/19/2023,13:01:31,0,0,0,0,32.00,100529,66.65,<400,20,10.94,0.01,76.60,31.15,88.07,996.30,157.41,-7.63
02/19/2023,13:01:33,0,0,0,0,31.90,100516,67.91,<400,20,10.94,0.01,76.60,31.16,88.09,995.70,162.47,-2.54
02/19/2023,13:01:36,0,0,0,0,31.90,100541,66.07,<400,20,10.94,0.01,76.60,31.16,88.09,994.90,169.22,4.24
02/19/2023,13:01:38,0,0,0,0,32.00,100530,67.41,<400,20,10.94,0.01,76.60,31.17,88.12,996.10,159.09,-5.93
02/19/2023,13:01:39,0,0,0,0,31.90,100502,66.74,<400,20,10.94,0.01,76.60,31.19,88.14,994.90,169.22,4.24
02/19/2023,13:01:41,0,0,0,0,31.90,100530,65.73,<400,20,10.94,0.01,76.60,31.19,88.16,994.90,169.22,4.24
02/19/2023,13:01:41,0,0,0,0,31.90,100521,66.91,<400,20,10.94,0.01,76.71,31.19,88.14,995.50,164.16,-0.85
02/19/2023,13:01:42,0,0,0,0,32.00,100534,66.07,<400,20,10.94,0.01,76.60,31.22,88.18,995.20,166.69,1.70
02/19/2023,13:01:44,0,0,0,0,32.00,100535,65.90,<400,20,10.94,0.01,76.71,31.23,88.21,995.40,165.00,0.00
02/19/2023,13:01:47,0,0,0,0,32.00,100509,67.41,<400,20,10.94,0.01,76.60,31.24,88.23,995.30,165.84,0.85
02/19/2023,13:01:50,0,0,0,0,32.00,100541,65.73,<400,20,10.94,0.01,76.60,31.25,88.23,994.90,169.22,4.24
02/19/2023,13:01:52,0,0,0,0,32.10,100532,68.16,<400,20,10.94,0.01,76.71,31.24,88.23,995.10,167.53,2.54
02/19/2023,13:01:54,0,0,0,0,32.00,100500,65.90,<400,20,10.94,0.01,76.71,31.25,88.25,994.90,169.22,4.24
02/19/2023,13:01:56,0,0,0,0,32.10,100535,66.07,<400,20,10.94,0.01,76.71,31.26,88.27,994.90,169.22,4.24
02/19/2023,13:01:58,0,0,0,0,32.00,100494,69.00,<400,20,10.94,0.01,76.71,31.25,88.25,995.20,166.69,1.70
02/19/2023,13:01:59,0,0,0,0,32.10,100537,66.23,<400,20,10.94,0.01,76.71,31.25,88.25,995.00,168.38,3.39
02/19/2023,13:02:00,0,0,0,0,32.10,100537,66.23,<400,20,10.94,0.01,76.71,31.26,88.27,995.50,164.16,-0.85
02/19/2023,13:02:02,0,0,0,0,32.00,100497,65.98,<400,20,10.94,0.01,76.71,31.26,88.27,995.20,166.69,1.70
02/19/2023,13:02:02,0,0,0,0,32.10,100531,66.15,<400,20,10.94,0.01,76.71,31.26,88.27,995.20,166.69,1.70
02/19/2023,13:02:02,0,0,0,0,32.10,100536,68.16,<400,20,10.94,0.01,76.71,31.28,88.32,995.80,161.63,-3.39
02/19/2023,13:02:03,0,0,0,0,32.10,100528,66.57,<400,20,10.94,0.01,76.71,31.29,88.34,995.20,166.69,1.70
02/19/2023,13:02:06,0,0,0,0,32.20,100523,66.74,<400,20,10.94,0.01,76.71,31.29,88.32,995.50,164.16,-0.85
02/19/2023,13:02:07,0,0,0,0,32.10,100499,68.16,<400,20,10.94,0.01,76.71,31.29,88.34,995.60,163.31,-1.70
02/19/2023,13:02:08,0,0,0,0,32.20,100528,65.98,<400,20,10.94,0.01,76.71,31.33,88.38,994.90,169.22,4.24
02/19/2023,13:02:10,0,0,0,0,32.20,100533,68.33,<400,20,10.94,0.01,76.71,31.35,88.43,995.50,164.16,-0.85
02/19/2023,13:02:13,0,0,0,0,32.20,100511,66.23,<400,20,10.94,0.01,76.71,31.35,88.45,995.00,168.38,3.39
02/19/2023,13:02:15,0,0,0,0,32.20,100536,66.07,<400,20,10.94,0.01,76.71,31.36,88.45,994.90,169.22,4.24
02/19/2023,13:02:18,0,0,0,0,32.10,100501,68.16,<400,20,10.94,0.01,76.71,31.38,88.47,995.90,160.78,-4.24
02/19/2023,13:02:19,0,0,0,0,32.20,100530,66.40,<400,20,10.94,0.01,76.71,31.38,88.50,995.20,166.69,1.70
02/19/2023,13:02:21,0,0,0,0,32.10,100534,65.82,<400,20,10.94,0.01,76.71,31.39,88.50,995.00,168.38,3.39
02/19/2023,13:02:23,0,0,0,0,32.10,100509,67.83,<400,20,10.94,0.01,76.71,31.37,88.48,995.30,165.84,0.85
02/19/2023,13:02:24,0,0,0,0,32.20,100533,66.07,<400,20,10.94,0.01,76.71,31.36,88.47,994.80,170.07,5.09
02/19/2023,13:02:26,0,0,0,0,32.20,100534,68.50,<400,20,10.94,0.01,76.71,31.36,88.45,995.10,167.53,2.54
02/19/2023,13:02:29,0,0,0,0,32.20,100525,66.15,<400,20,10.94,0.01,76.71,31.38,88.47,995.10,167.53,2.54
02/19/2023,13:02:32,0,0,0,0,32.20,100524,66.32,<400,20,10.94,0.01,76.71,31.39,88.50,995.00,168.38,3.39
02/19/2023,13:02:34,0,0,0,0,32.20,100510,66.91,<400,20,10.94,0.01,76.71,31.40,88.52,995.10,167.53,2.54
02/19/2023,13:02:36,0,0,0,0,32.30,100513,66.40,<400,20,10.94,0.01,76.71,31.42,88.54,994.90,169.22,4.24
02/19/2023,13:02:37,0,0,0,0,32.20,100529,66.40,<400,20,10.94,0.01,76.71,31.43,88.57,995.00,168.38,3.39
02/19/2023,13:02:39,0,0,0,0,32.20,100510,67.66,<400,20,10.94,0.01,76.71,31.44,88.61,994.90,169.22,4.24
02/19/2023,13:02:41,0,0,0,0,32.30,100526,66.91,<400,20,10.94,0.01,76.71,31.46,88.61,994.80,170.07,5.09
02/19/2023,13:02:44,0,0,0,0,32.30,100530,68.33,<400,20,10.94,0.01,76.71,31.45,88.63,994.90,169.22,4.24
02/19/2023,13:02:46,0,0,0,0,32.30,100503,66.82,<400,20,10.94,0.01,76.71,31.48,88.65,995.10,167.53,2.54
02/19/2023,13:02:46,0,0,0,0,32.30,100528,66.82,<400,20,10.94,0.01,76.71,31.48,88.65,995.40,165.00,0.00
02/19/2023,13:02:47,0,0,0,0,32.30,100513,68.58,<400,20,10.94,0.01,76.71,31.48,88.66,994.90,169.22,4.24
02/19/2023,13:02:47,0,0,0,0,32.30,100521,66.74,<400,20,10.94,0.01,76.71,31.48,88.66,995.10,167.53,2.54
02/19/2023,13:02:47,0,0,0,0,32.30,100525,66.40,<400,20,10.94,0.01,76.71,31.48,88.66,995.00,168.38,3.39
02/19/2023,13:02:48,0,0,0,0,32.30,100525,66.74,<400,20,10.94,0.01,76.71,31.48,88.70,995.80,161.63,-3.39
02/19/2023,13:02:50,0,0,0,0,32.40,100527,66.40,<400,20,10.94,0.01,76.71,31.49,88.68,994.90,169.22,4.24
02/19/2023,13:02:52,0,0,0,0,32.40,100511,68.75,<400,20,10.94,0.01,76.71,31.49,88.68,995.00,168.38,3.39
02/19/2023,13:02:53,0,0,0,0,32.40,100522,66.48,<400,20,10.94,0.01,76.71,31.50,88.72,995.10,167.53,2.54
02/19/2023,13:02:56,0,0,0,0,32.40,100530,66.91,<400,20,10.94,0.01,76.71,31.51,88.72,994.90,169.22,4.24
02/19/2023,13:02:58,0,0,0,0,32.40,100512,68.75,<400,20,10.94,0.01,76.82,31.51,88.72,996.20,158.25,-6.78
02/19/2023,13:03:00,0,0,0,0,32.40,100529,67.49,<400,20,10.94,0.01,76.71,31.53,88.74,995.10,167.53,2.54
02/19/2023,13:03:03,0,0,0,0,32.40,100537,66.57,<400,20,10.94,0.01,76.82,31.52,88.75,996.00,159.94,-5.08
02/19/2023,13:03:05,0,0,0,0,32.40,100517,68.08,<400,20,10.94,0.01,76.82,31.51,88.72,995.20,166.69,1.70
02/19/2023,13:03:07,0,0,0,0,32.40,100533,65.98,<400,20,10.94,0.01,76.71,31.53,88.75,995.00,168.38,3.39
